address	pmid	latitude	longitude
Laboratory of Adaptive Evolution and Genomics, Research Unit of Environmental and Evolutionary Biology, Institute of Life, Earth & Environment, University of Namur, Namur, Belgium.	38410843	50.46044	 4.872583
Department of Animal Physiology, Institute of Biochemistry and Biology, University of Potsdam, Potsdam, Germany.	38410843	52.39615	13.058538
Department of Crop and Animal Science, Faculty of Life Sciences, Humboldt University, Berlin, Germany.	38410843	52.52343	13.411437
Institute of Plant Protection, Beijing Academy of Agriculture and Forestry Sciences, Beijing 100097, China.	38401527	 39.90750	116.39723
Department of Entomology and MOA Key Lab of Pest Monitoring and Green Management, College of Plant Protection, China Agricultural University, Beijing 100193, China.	38401527	 25.70628	-99.23968
Bio21 Institute, School of BioSciences, University of Melbourne, Parkville, Victoria 3010, Australia.	38401527	-37.79724	144.95343
Department of Zoology, University of Cambridge, Cambridge CB2 3EJ, UK.	38401262	52.20343	0.1205000
Tree of Life Programme, Wellcome Sanger Institute, Hinxton, UK.	38401262	52.08628	0.1811263
Friedrich Miescher Laboratory of the Max Planck Society, Tübingen, Germany.	38401262	48.52290	9.0520980
Centre of Excellence in Biodiversity, University of Rwanda, Huye, Rwanda.	38401262	-2.5815527	29.713758
Mpala Research Centre, Nanyuki 10400, Laikipia, Kenya.	38401262	 0.3210365	36.765079
School of Biosciences, Cardiff University, Cardiff CF 10 3AX, UK.	38401262	51.4878910	-3.178244
UK Centre for Ecology and Hydrology, Wallingford OX10 8BB, UK.	38401262	51.602338	-1.110676
Institut Botànic de Barcelona (IBB), CSIC-CMCNB, Barcelona, Catalonia, Spain.	38401262	41.363359	 2.166200
African Butterfly Research Institute, Nairobi, Kenya.	38401262	-1.285786	36.820025
Centre for Ecology and Conservation, University of Exeter in Cornwall, Penryn TR10 9FE, UK.	38401262	50.17055	 -5.125645
Turkana Basin Institute, Stony Brook University, Stony Brook, NY 11794, USA.	38401262	40.90592	-73.113682
Institute of Evolutionary Biology, University of Edinburgh, Edinburgh, UK.	38401262	55.95020	 -3.187563
Marine College, Shandong University, Weihai 264209, China.	38391484	 37.50914	122.1136
Shenzhen Branch, Guangdong Laboratory of Lingnan Modern Agriculture, Key Laboratory of Synthetic Biology, Laboratory of the Ministry of Agriculture and Rural Affairs, Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences, Shenzhen 518120, China.	38391484	NA	NA
College of Science, Health, Engineering and Education, Murdoch University, Murdoch, 6150 Western Australia, Australia.	38391484	-32.07157	115.8346
State Key Laboratory of Crop Stress Adaptation and Improvement, School of Life Sciences, Henan University, Kaifeng 475004, China.	38391484	34.51346	101.54569
National Key Laboratory of Crop Genetic Improvement, College of Plant Science and Technology, Huazhong Agricultural University, Wuhan 430070, China.	38391484	30.58333	114.26667
Bioinformatics and Analytics Core, University of Missouri, Columbia, MO, USA.	38391484	38.95155	-92.32859
Environmental and Life Sciences Graduate Program, Trent University, Peterborough, Ontario, Canada.	38378172	44.30896	-78.31986
Department of Forensic Science, Trent University, Peterborough, Ontario, Canada.	38378172	44.30896	-78.31986
CNRS UPR9022, Institut de Biologie Moléculaire et Cellulaire, Université de Strasbourg, Strasbourg, France.	38377349	48.58361	  7.74806
Department of Ecology and Evolution, SIB Swiss Institute of Bioinformatics, University of Lausanne, Lausanne, Switzerland.	38377349	46.51963	  6.632128
School of Basic Medical Science, Sino-French Hoffmann Institute, Guangzhou Medical University, Guangzhou, China.	38377349	23.11667	113.250000
Key Laboratory of Epigenetic Regulation and Intervention, Institute of Biophysics, Chinese Academy of Sciences, Beijing 100101, China.	38377343	39.90750	116.397230
College of Life Sciences, University of Chinese Academy of Sciences, Beijing 100049, China.	38377343	39.90750	116.3972
National Laboratory of Biomacromolecules, CAS Center for Excellence in Biomacromolecules, Institute of Biophysics, Chinese Academy of Sciences, Beijing 100101, China.	38377343	39.90750	116.3972
Shandong First Medical University & Shandong Academy of Medical Sciences, Jinan 250117, Shandong, China.	38377343	28.42878	121.5646
Institute of Population Health Sciences, National Health Research Institutes, Taiwan, Republic of China.	38376543	23.75282	 120.9535
Department of Molecular Biology and Human Genetics, Tzu Chi University, Taiwan, Republic of China.	38376543	28.70069	-106.1300
Laboratory Animal Center, National Health Research Institutes, Taiwan, Republic of China.	38376543	23.91779	 120.7491
Regenerative Biology, Morgridge Institute for Research, Madison, WI 53715, USA.	38376487	43.06597	 -89.40248
Southwest Fisheries Science Center, National Oceanic and Atmospheric Administration (NOAA), La Jolla, CA 92037, USA.	38376487	32.84493	-117.25414
Neuroscience Research Institute, University of California, Santa Barbara, CA, USA.	38376487	34.41340	-119.84714
Department of Comparative Biology and Experimental Medicine, University of Calgary, Calgary, Canada.	38376487	51.07795	-114.12947
V.E. Enterprises, Arcata, CA, USA.	38376487	40.86819	-124.09055
University of Wisconsin Biotechnology Center, Bioinformatics Resource Center, University of Wisconsin - Madison, Madison, WI 53706, USA.	38376487	43.07404	 -89.41047
Vertebrate Genome Lab, The Rockefeller University, New York, NY 10065, USA.	38376487	40.76526	-73.96377
Center for Gene Regulation in Health and Disease (GRHD), Cleveland State University, Cleveland, OH, USA.	38376487	41.50514	-81.69146
Department of Biological, Geological and Environmental Sciences, Cleveland State University, Cleveland, OH, USA.	38376487	41.50514	-81.69146
Center for RNA Science and Therapeutics, School of Medicine, Case Western Reserve University, Cleveland, OH, USA.	38376487	41.50514	-81.69146
Genome Informatics Section, National Human Genome Research Institute, Bethesda, MD 20892, USA.	38376487	39.00503	-77.09758
Laboratory of Neurogenetics of Language, The Rockefeller University/HHMI, New York, NY 10065, USA.	38376487	40.76526	-73.96377
Department of Biology, Pennsylvania State University, University Park, PA 16802, USA.	38376487	40.80454	-77.8585268
Tree of Life, Wellcome Sanger Institute, Cambridge CB10 1SA, UK.	38376487	52.07853	  0.1861349
LOEWE Centre for Translational Biodiversity Genomics, 60325 Frankfurt, Germany.	38376487	50.11790	  8.6635822
Senckenberg Research Institute, 60325 Frankfurt, Germany.	38376487	50.11790	  8.663582
Institute of Cell Biology and Neuroscience, Faculty of Biosciences, Goethe University Frankfurt, 60438 Frankfurt, Germany.	38376487	50.17786	  8.639213
Department of Computer Science, Purdue University, West Lafayette, IN 47907, USA.	38376487	40.42410	-86.916776
Department of Biological Sciences, Purdue University, West Lafayette, IN 47907, USA.	38376487	40.4241	-86.916776
Department of Entomology, Texas A&M University, College Station, TX 77843, USA.	38376487	30.6278	-96.334986
Institute for Evolution and Biodiversity (IEB), University of Muenster, 48149, Muenster, Germany.	38376487	51.9614	  7.602099
Senckenberg Biodiversity and Climate Research Centre (BiK-F), Frankfurt am Main, Germany.	38376487	50.11088	   8.679492
Department of Molecular, Cellular and Developmental Biology, University of California Santa Barbara, Santa Barbara, CA 93106, USA.	38376487	34.41733	-119.845946
Department of Cell and Regenerative Biology, University of Wisconsin School of Medicine and Public Health, Madison, WI 53726, USA.	38376487	43.07027	 -89.421959
Department of Quantitative and Computational Biology, University of Southern California, Los Angeles, Los Angeles, CA 90089, USA.	38376487	34.02404	-118.28540
Department of Biology, William G. Davis Building, University of Toronto, Mississauga L5L-1C6, Canada.	38366781	43.54820	 -79.66099
Department of Ecology and Evolutionary Biology, University of Toronto, Toronto M5S-3B2, Canada.	38366781	43.66144	 -79.39953
School of Biology and Environmental Science, University College Dublin, Belfield, Ireland.	38366776	53.30918	  -6.2337071
Department of Plant Sciences, The Crop Science Centre, University of Cambridge, Cambridge CB2 3EA, UK.	38366574	52.20289	   0.1215181
Present address: Department of Plant Pathology, Washington State University, Pullman 99163, USA.	38366574	46.73297	-117.1770648
Organismal and Evolutionary Biology Research Programme, Faculty of Biological and Environmental Sciences, University of Helsinki, Helsinki 00014, Finland.	38366566	60.16952	 24.93545
Institute of Biotechnology, University of Helsinki, Helsinki 00014, Finland.	38366566	60.22670	 25.01668
Area of Ecology and Biodiversity, The School of Biological Sciences, Kadoorie Biological Sciences Building, The University of Hong Kong, Hong Kong, Hong Kong SAR.	38366566	22.28349	114.13707
Department of Clinical Microbiology 9301, Rigshospitalet, Copenhagen Ø 2100, Denmark.	38366124	55.70936	12.57759
The Novo Nordisk Foundation Center for Biosustainability, Technical University of Denmark, Lyngby 2800, Denmark.	38366124	55.76960	12.50233
Department of Clinical Medicine, Faculty of Health and Medical Sciences, University of Copenhagen, Copenhagen N 2200, Denmark.	38366124	55.69434	12.54865
Instituto de Fisiología, Biología Molecular y Neurociencias (IFIBYNE), Consejo Nacional de Investigaciones Científicas y Técnicas (CONICET), Universidad de Buenos Aires (UBA), Buenos Aires 1428, Argentina.	38364113	NA	NA
Institute of Human Genetics, UMR 9002 CNRS-Université de Montpellier, Montpellier, France.	38364113	43.61130	 3.87710
Department of Genetics and Developmental Biology, The Rappaport Faculty of Medicine and Research Institute, Technion-Israel Institute of Technology, Haifa 3109601, Israel.	38364113	32.81728	34.98877
Janelia Research Campus, Howard Hughes Medical Institute, Ashburn, VA 20147, USA.	38364113	 39.07028	-77.46833
Departamento de Ecología, Genética y Evolución, Facultad de Ciencias Exactas y Naturales (FCEN), Universidad de Buenos Aires (UBA), Buenos Aires 1428, Argentina.	38364113	-34.55365	-58.44025
Departamento de Genética e Biologia Evolutiva, Instituto de Biociências, Universidade de São Paulo, São Paulo, SP, Brazil.	38349332	-23.56771	-46.54619
Population Genetics Department, Institute of Evolutionary Biology (IBE - CSIC/Universitat Pompeu Fabra), 08003 Barcelona, Spain.	38349332	41.38566	2.185081
Shenzhen Branch, Guangdong Laboratory for Lingnan Modern Agriculture, Genome Analysis Laboratory of the Ministry of Agriculture, Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences, Shenzhen 518120, China.	38324417	NA	NA
Key Laboratory of Biology and Genetic Improvement of Horticultural Crops of the Ministry of Agriculture, Sino-Dutch Joint Laboratory of Horticultural Genomics, Institute of Vegetables and Flowers, Chinese Academy of Agricultural Sciences, Beijing 100081, China.	38324417	NA	NA
Marine College, Shandong University, Weihai 264209, China.	38324417	37.50914	 122.1136
State Key Laboratory of Tropical Crop Breeding, Chinese Academy of Tropical Agricultural Sciences, Haikou 571101, China.	38324417	20.03421	 110.3465
Department of Biology, Colorado State University, Fort Collins, CO 80523, USA.	38324417	40.58320	-105.0811
Shenzhen Branch, Guangdong Laboratory of Lingnan Modern Agriculture, Key Laboratory of Synthetic Biology, Ministry of Agriculture and Rural Affairs, Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences, Shenzhen 518120, China.	38324417	NA	NA
Biodiversity Research Center, Academia Sinica, Taipei 115201, Taiwan.	38319744	25.03841	121.5637
Department of Soil and Environmental Sciences, National Chung Hsing University, Taichung 40227, Taiwan.	38319744	24.12399	120.6749
Department of Ecology and Evolution, University of Chicago, Chicago, IL 60637, USA.	38319744	41.78227	-87.60428
Key Laboratory of Zoological Systematics and Evolution, Institute of Zoology, Chinese Academy of Sciences, Beijing, China.	38318973	39.90750	116.39723
College of Life Sciences, University of Chinese Academy of Sciences, Beijing, China.	38318973	39.90750	116.39723
State Key Laboratory of Genetic Resources and Evolution, Kunming Institute of Zoology, Chinese Academy of Sciences, Kunming 650223, China.	38318973	25.03889	102.7183
Tibet Plateau Institute of Biology, Lhasa 850000, China.	38318973	29.65000	 91.1000
Lake Biwa Museum, Kusatsu, Shiga 525-0001, Japan.	38318973	35.06391	135.9427
Center for Wildlife Resources Conservation Research, Jiangxi Agricultural University, Nanchang, China.	38318973	28.683960	115.8531
Department of Biological Sciences, National University of Singapore, Singapore, Singapore.	38318973	 1.294328	103.7811
Department of Biological Science, University of Toronto Scarborough, Scarborough, Ontario, Canada.	38314890	43.783860	-79.1869
Faculty of Natural Resources Management, Lakehead University, Thunder Bay, Ontario, Canada.	38314890	48.38178	-89.24606
Fisheries Assessment Program, Chippewas of Nawash Unceded First Nation, Neyaashiinigmiing, Ontario, Canada.	38314890	44.88312	-81.05782
Inuit Tapiriit Kanatami, Ottawa, Ontario, Canada.	38314890	45.32010	-75.91868
Department of Cell and Systems Biology, University of Toronto, Toronto, Ontario, Canada.	38314890	43.66300	-79.393547
Department of Ecological and Evolutionary Biology, University of Toronto, Toronto, Ontario, Canada.	38314890	43.66300	-79.393547
CINBIO, Universidade de Vigo, 36310 Vigo, Spain.	38314876	42.17044	 -8.685218
Department of Biochemistry, Genetics and Immunology, Universidade de Vigo, 36310 Vigo, Spain.	38314876	42.16599	-8.679650
